"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_8634","","DUF3560 domain-containing protein","0","25","76","128","0.0","83.66013071895425","0.0","2.469146761253801e-05","0.2743962795781349","0.00018653723968601964","1","0","1","1.0","1.0"
"group_7205","tolA","TolA protein","0","25","76","128","0.0","83.66013071895425","0.0","2.469146761253801e-05","0.2743962795781349","0.00018653723968601964","1","0","1","1.0","1.0"
"group_7045","","hypothetical protein","0","25","76","128","0.0","83.66013071895425","0.0","2.469146761253801e-05","0.2743962795781349","0.00018653723968601964","1","0","1","1.0","1.0"
"group_6833","","hypothetical protein","0","25","76","128","0.0","83.66013071895425","0.0","2.469146761253801e-05","0.2743962795781349","0.00018653723968601964","1","0","1","1.0","1.0"
"group_6577","","hypothetical protein","0","25","76","128","0.0","83.66013071895425","0.0","2.469146761253801e-05","0.2743962795781349","0.00018653723968601964","1","0","1","1.0","1.0"
"group_6157","","ATPase domain protein","0","25","76","128","0.0","83.66013071895425","0.0","2.469146761253801e-05","0.2743962795781349","0.00018653723968601964","1","0","1","1.0","1.0"
"group_4814","","Autotransporter domain-containing protein","0","25","76","128","0.0","83.66013071895425","0.0","2.469146761253801e-05","0.2743962795781349","0.00018653723968601964","1","0","1","1.0","1.0"
"group_4377","","DUF4225 domain-containing protein","0","25","76","128","0.0","83.66013071895425","0.0","2.469146761253801e-05","0.2743962795781349","0.00018653723968601964","1","0","1","1.0","1.0"
"group_4319","","DUF2931 domain-containing protein","0","25","76","128","0.0","83.66013071895425","0.0","2.469146761253801e-05","0.2743962795781349","0.00018653723968601964","1","0","1","1.0","1.0"
"group_4144","","hypothetical protein","0","25","76","128","0.0","83.66013071895425","0.0","2.469146761253801e-05","0.2743962795781349","0.00018653723968601964","1","0","1","1.0","1.0"
"group_3336","","HNH nuclease domain-containing protein","0","25","76","128","0.0","83.66013071895425","0.0","2.469146761253801e-05","0.2743962795781349","0.00018653723968601964","1","0","1","1.0","1.0"
"group_3241","","FRG domain-containing protein","0","25","76","128","0.0","83.66013071895425","0.0","2.469146761253801e-05","0.2743962795781349","0.00018653723968601964","1","0","1","1.0","1.0"
"group_2845","","Restriction endonuclease type IV Mrr domain-containing protein","0","25","76","128","0.0","83.66013071895425","0.0","2.469146761253801e-05","0.2743962795781349","0.00018653723968601964","1","0","1","1.0","1.0"
"group_2261","ydaB","YdaB","0","25","76","128","0.0","83.66013071895425","0.0","2.469146761253801e-05","0.2743962795781349","0.00018653723968601964","1","0","1","1.0","1.0"
"group_1850","","HK97 gp10 family phage protein;hypothetical protein","0","25","76","128","0.0","83.66013071895425","0.0","2.469146761253801e-05","0.2743962795781349","0.00018653723968601964","1","0","1","1.0","1.0"
"group_1558","","Serine/threonine-protein phosphatase","0","25","76","128","0.0","83.66013071895425","0.0","2.469146761253801e-05","0.2743962795781349","0.00018653723968601964","1","0","1","1.0","1.0"
"group_1376","","T6SS Phospholipase effector Tle1-like catalytic domain-containing protein","0","25","76","128","0.0","83.66013071895425","0.0","2.469146761253801e-05","0.2743962795781349","0.00018653723968601964","1","0","1","1.0","1.0"
"group_1040","","hypothetical protein","0","25","76","128","0.0","83.66013071895425","0.0","2.469146761253801e-05","0.2743962795781349","0.00018653723968601964","1","0","1","1.0","1.0"
"group_911","traC;","Conjugal transfer ATP-binding protein TraC;hypothetical protein","0","25","76","128","0.0","83.66013071895425","0.0","2.469146761253801e-05","0.2743962795781349","0.00018653723968601964","1","0","1","1.0","1.0"
"group_95","","hypothetical protein","0","25","76","128","0.0","83.66013071895425","0.0","2.469146761253801e-05","0.2743962795781349","0.00018653723968601964","1","0","1","1.0","1.0"
"group_9581","","Fluoroquinolone resistance protein;hypothetical protein","1","31","75","122","1.3157894736842104","79.73856209150327","0.052473118279569894","2.5063605126473575e-05","0.27853184377050083","0.00018857944737339256","2","1","1","1.0","1.0"
"group_8656","","DNA-binding protein","1","31","75","122","1.3157894736842104","79.73856209150327","0.052473118279569894","2.5063605126473575e-05","0.27853184377050083","0.00018857944737339256","2","1","1","1.0","1.0"
"group_7776","","Type II toxin-antitoxin system RelE/ParE family toxin","1","31","75","122","1.3157894736842104","79.73856209150327","0.052473118279569894","2.5063605126473575e-05","0.27853184377050083","0.00018857944737339256","2","1","1","1.0","1.0"
"group_5867","","Multidrug efflux pump Tap","1","31","75","122","1.3157894736842104","79.73856209150327","0.052473118279569894","2.5063605126473575e-05","0.27853184377050083","0.00018857944737339256","2","1","1","1.0","1.0"
"group_4923","","Macrolide 2'-phosphotransferase I repressor A erythromycin resistance repressor protein","1","31","75","122","1.3157894736842104","79.73856209150327","0.052473118279569894","2.5063605126473575e-05","0.27853184377050083","0.00018857944737339256","2","1","1","1.0","1.0"
"group_3213","","Macrolide 2'-phosphotransferase","1","31","75","122","1.3157894736842104","79.73856209150327","0.052473118279569894","2.5063605126473575e-05","0.27853184377050083","0.00018857944737339256","2","1","1","1.0","1.0"
"group_11092","","Phosphopantetheine attachment site","11","1","65","152","14.473684210526317","99.34640522875817","25.723076923076924","2.801358022956765e-05","0.3113149170911853","0.00020992239857800762","3","3","1","0.25","1.0"
"group_9139","","Phage tail tape measure protein","11","1","65","152","14.473684210526317","99.34640522875817","25.723076923076924","2.801358022956765e-05","0.3113149170911853","0.00020992239857800762","3","2","1","1.0","1.0"
"group_6019","","hypothetical protein","11","1","65","152","14.473684210526317","99.34640522875817","25.723076923076924","2.801358022956765e-05","0.3113149170911853","0.00020992239857800762","3","2","1","1.0","1.0"
"group_5510","","KilA-N domain-containing protein","11","1","65","152","14.473684210526317","99.34640522875817","25.723076923076924","2.801358022956765e-05","0.3113149170911853","0.00020992239857800762","3","2","1","1.0","1.0"
"group_2591","","hypothetical protein","11","1","65","152","14.473684210526317","99.34640522875817","25.723076923076924","2.801358022956765e-05","0.3113149170911853","0.00020992239857800762","3","2","1","1.0","1.0"
"group_901","","hypothetical protein","11","1","65","152","14.473684210526317","99.34640522875817","25.723076923076924","2.801358022956765e-05","0.3113149170911853","0.00020992239857800762","3","2","1","1.0","1.0"
"group_509","","Lysozyme","6","49","70","104","7.894736842105263","67.97385620915033","0.18192419825072886","3.0503433844763536e-05","0.3389846603168572","0.00022842632096823262","3","2","1","1.0","1.0"
"group_2888","qacE","QacE family quaternary ammonium compound efflux SMR transporter","2","35","74","118","2.631578947368421","77.12418300653596","0.09111969111969112","3.471681742403087e-05","0.3858079920332551","0.00025980336163855566","3","2","1","1.0","1.0"
"group_3500","","Transposase","9","0","67","153","11.842105263157894","100.0","inf","3.5001854151648105e-05","0.38897560518726537","0.0002614083368193988","1","1","0","1.0","1.0"
"group_3491","","Transposase","9","0","67","153","11.842105263157894","100.0","inf","3.5001854151648105e-05","0.38897560518726537","0.0002614083368193988","2","2","0","0.5","0.5"
"group_3488","","Integrase catalytic domain-containing protein","9","0","67","153","11.842105263157894","100.0","inf","3.5001854151648105e-05","0.38897560518726537","0.0002614083368193988","1","1","0","1.0","1.0"
"group_1126","tnp;","IS1380 family ISEc9 transposase;hypothetical protein","2","34","74","119","2.631578947368421","77.77777777777779","0.0945945945945946","3.630939898345802e-05","0.403506350903169","0.0002709915049719066","3","2","1","1.0","1.0"
"group_7395","","Retron-type reverse transcriptase","19","8","57","145","25.0","94.77124183006535","6.041666666666667","3.682651747939558e-05","0.40925308874852306","0.0002746665025157873","3","3","1","0.25","1.0"
"group_10417","yubL","UPF0401 protein YubL","3","38","73","115","3.9473684210526314","75.16339869281046","0.1243691420331651","3.913466522356433e-05","0.4349035346294704","0.000290516723199379","3","3","1","0.25","1.0"
"group_10123","","hypothetical protein","3","38","73","115","3.9473684210526314","75.16339869281046","0.1243691420331651","3.913466522356433e-05","0.4349035346294704","0.000290516723199379","3","3","1","0.25","1.0"
"group_9666","mnhB;","Na+/H+ antiporter MnhB subunit-related protein domain-containing protein;hypothetical protein","3","38","73","115","3.9473684210526314","75.16339869281046","0.1243691420331651","3.913466522356433e-05","0.4349035346294704","0.000290516723199379","3","3","1","0.25","1.0"
"group_8050","psiB","PsiB","3","38","73","115","3.9473684210526314","75.16339869281046","0.1243691420331651","3.913466522356433e-05","0.4349035346294704","0.000290516723199379","3","3","1","0.25","1.0"
"group_6677","","Recombinase","3","38","73","115","3.9473684210526314","75.16339869281046","0.1243691420331651","3.913466522356433e-05","0.4349035346294704","0.000290516723199379","3","3","1","0.25","1.0"
"group_6261","","Dopa decarboxylase protein remnant","3","38","73","115","3.9473684210526314","75.16339869281046","0.1243691420331651","3.913466522356433e-05","0.4349035346294704","0.000290516723199379","3","3","1","0.25","1.0"
"group_1683","","hypothetical protein","3","38","73","115","3.9473684210526314","75.16339869281046","0.1243691420331651","3.913466522356433e-05","0.4349035346294704","0.000290516723199379","3","3","1","0.25","1.0"
"spnT","spnT","SpnT protein","26","16","50","137","34.21052631578947","89.54248366013073","4.4525","4.043621242294345e-05","0.4493676286561706","0.0002999783902911686","3","1","3","0.25","1.0"
"yhjC","yhjC","YhjC","76","129","0","24","100.0","15.686274509803921","inf","4.398823880461196e-05","0.4888412978356527","0.00032160611699713995","1","1","0","1.0","1.0"
"group_10142","","DUF4942 domain-containing protein","0","24","76","129","0.0","84.31372549019608","0.0","4.398823880461196e-05","0.4888412978356527","0.00032160611699713995","1","0","1","1.0","1.0"
"group_10027","","Flagellar biosynthesis cell-distal portion of basal-body rod","0","24","76","129","0.0","84.31372549019608","0.0","4.398823880461196e-05","0.4888412978356527","0.00032160611699713995","1","0","1","1.0","1.0"
"group_9335","","hypothetical protein","0","24","76","129","0.0","84.31372549019608","0.0","4.398823880461196e-05","0.4888412978356527","0.00032160611699713995","1","0","1","1.0","1.0"
"group_8733","","Transcriptional regulator HTH motif containing","0","24","76","129","0.0","84.31372549019608","0.0","4.398823880461196e-05","0.4888412978356527","0.00032160611699713995","1","0","1","1.0","1.0"
"group_7685","","hypothetical protein","0","24","76","129","0.0","84.31372549019608","0.0","4.398823880461196e-05","0.4888412978356527","0.00032160611699713995","1","0","1","1.0","1.0"
"group_6638","","hypothetical protein","0","24","76","129","0.0","84.31372549019608","0.0","4.398823880461196e-05","0.4888412978356527","0.00032160611699713995","1","0","1","1.0","1.0"
"group_6223","tonB","Protein TonB","0","24","76","129","0.0","84.31372549019608","0.0","4.398823880461196e-05","0.4888412978356527","0.00032160611699713995","1","0","1","1.0","1.0"
"group_5834","","Tn3-like element Tn5403 family transposase","0","24","76","129","0.0","84.31372549019608","0.0","4.398823880461196e-05","0.4888412978356527","0.00032160611699713995","1","0","1","1.0","1.0"
"group_4969","","Conjugal transfer protein","0","24","76","129","0.0","84.31372549019608","0.0","4.398823880461196e-05","0.4888412978356527","0.00032160611699713995","1","0","1","1.0","1.0"
"group_2919","","Glycosyl transferase","0","24","76","129","0.0","84.31372549019608","0.0","4.398823880461196e-05","0.4888412978356527","0.00032160611699713995","1","0","1","1.0","1.0"
"group_2785","","hypothetical protein","0","24","76","129","0.0","84.31372549019608","0.0","4.398823880461196e-05","0.4888412978356527","0.00032160611699713995","1","0","1","1.0","1.0"
"group_2449","","Putative poly(Glycerol-phosphate) alpha-glucosyltransferase","0","24","76","129","0.0","84.31372549019608","0.0","4.398823880461196e-05","0.4888412978356527","0.00032160611699713995","1","0","1","1.0","1.0"
"group_2302","","O-antigen ligase family protein","0","24","76","129","0.0","84.31372549019608","0.0","4.398823880461196e-05","0.4888412978356527","0.00032160611699713995","1","0","1","1.0","1.0"
"group_1852","","Glycosyl transferase group 1;Glycosyl transferase family 1;Glycosyltransferase group 1 family protein","0","24","76","129","0.0","84.31372549019608","0.0","4.398823880461196e-05","0.4888412978356527","0.00032160611699713995","1","0","1","1.0","1.0"
"orfA","orfA","IS3 family element transposase orfA","0","24","76","129","0.0","84.31372549019608","0.0","4.398823880461196e-05","0.4888412978356527","0.00032160611699713995","1","0","1","1.0","1.0"
"group_1149","tnp;","IS110 family IS5075 transposase;IS1328 transposase","0","24","76","129","0.0","84.31372549019608","0.0","4.398823880461196e-05","0.4888412978356527","0.00032160611699713995","1","0","1","1.0","1.0"
"group_929","","Spanin inner membrane subunit","0","24","76","129","0.0","84.31372549019608","0.0","4.398823880461196e-05","0.4888412978356527","0.00032160611699713995","1","0","1","1.0","1.0"
"group_635","","hypothetical protein","0","24","76","129","0.0","84.31372549019608","0.0","4.398823880461196e-05","0.4888412978356527","0.00032160611699713995","1","0","1","1.0","1.0"
"group_462","","hypothetical protein","0","24","76","129","0.0","84.31372549019608","0.0","4.398823880461196e-05","0.4888412978356527","0.00032160611699713995","1","0","1","1.0","1.0"
"group_203","","Transposase;hypothetical protein","0","24","76","129","0.0","84.31372549019608","0.0","4.398823880461196e-05","0.4888412978356527","0.00032160611699713995","1","0","1","1.0","1.0"
"group_156","","transposase","0","24","76","129","0.0","84.31372549019608","0.0","4.398823880461196e-05","0.4888412978356527","0.00032160611699713995","1","0","1","1.0","1.0"
"group_712","","SMP-30/gluconolactonase/LRE family protein;hypothetical protein","52","139","24","14","68.42105263157895","9.15032679738562","0.2182254196642686","4.4449076228935674e-05","0.49396258413216215","0.00032476172526769374","3","1","3","0.25","1.0"
"group_10377","","CTP synthase (glutamine hydrolyzing);hypothetical protein","64","151","12","2","84.21052631578947","1.3071895424836601","0.0706401766004415","4.613154186045695e-05","0.5126598246952581","0.0003341980604271565","3","1","2","1.0","1.0"
